Title,Genre,Tags,Languages,Series or Movie,Hidden Gem Score,Runtime,View Rating,IMDb Score,Awards Received,Awards Nominated For,Release Date,Netflix Release Date,Korean content
Due Date,Drama,Comedies,"English, Spanish",Movie,2.6,1.176450742240216,10.502906976744185,6.5,0.0,7.0,2010-11-05 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Django Unchained,Drama,Dramas,"English, German, French, Italian",Movie,4.2,1.176450742240216,10.502906976744185,8.4,58.0,157.0,2012-12-25 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Des vents contraires,Drama,Dramas,French,Movie,7.4,1.176450742240216,10.502906976744185,6.5,0.0,0.0,2011-12-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Contempt,Drama,Dramas,"French, English, German, Italian",Movie,4.2,1.176450742240216,10.502906976744185,7.6,1.0,1.0,1964-12-18 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Da Vinci Code,Thriller,Thrillers,"English, French, Latin, Spanish",Movie,2.3,1.176450742240216,10.502906976744185,6.6,8.0,21.0,2006-05-19 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Clash of the Titans,Action,Action & Adventure,English,Movie,2.1,1.176450742240216,10.502906976744185,5.8,4.0,14.0,2010-04-02 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Les lapins cretins: Invasion,Comedy,TV Programmes,English,Series,6.8,1.176450742240216,10.502906976744185,5.0,0.0,0.0,2013-08-01 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Crank,Action,Action & Adventure,"English, Spanish, Korean",Movie,3.1,1.176450742240216,10.502906976744185,6.9,2.0,2.0,2006-09-01 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Belle epine,Drama,Dramas,French,Movie,6.7,1.176450742240216,10.502906976744185,5.9,2.0,4.0,2010-11-10 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Here Comes the Boom,Comedy,Comedies,"English, Dutch",Movie,2.4,1.176450742240216,10.502906976744185,6.4,0.0,3.0,2012-10-12 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Naruto the Movie: Ninja Clash in the Land of Snow,Comedy,Action & Adventure,Japanese,Movie,6.0,1.176450742240216,10.502906976744185,6.7,0.0,0.0,2007-06-06 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Bram Stokers Dracula,Documentary,US Movies,English,Movie,8.5,1.176450742240216,10.502906976744185,7.1,0.0,0.0,2013-07-10 02:46:41.879537152,2015-04-14 00:00:00.000000000,False
Breathless,Drama,Dramas,"French, English",Movie,4.4,1.176450742240216,10.502906976744185,7.8,4.0,4.0,1961-02-07 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Curious Case of Benjamin Button,Drama,Dramas,"English, Russian, French",Movie,3.6,1.176450742240216,10.502906976744185,7.8,84.0,158.0,2008-12-25 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Corpse Bride,Drama,Sci-Fi & Fantasy,English,Movie,4.0,1.176450742240216,10.502906976744185,7.3,9.0,30.0,2005-09-23 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Blood Diamond,Drama,Dramas,"English, Mende, Afrikaans",Movie,3.4,1.176450742240216,10.502906976744185,8.0,8.0,32.0,2006-12-08 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Black Butler,Drama,TV Programmes,"Japanese, English",Series,5.6,1.176450742240216,10.502906976744185,7.8,0.0,0.0,2008-10-02 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Bucket List,Drama,Comedies,English,Movie,2.6,1.176450742240216,10.502906976744185,7.4,3.0,4.0,2008-01-11 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Silver Linings Playbook,Drama,Comedies,English,Movie,4.2,1.176450742240216,10.502906976744185,7.7,89.0,148.0,2012-12-25 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Blind Side,Drama,Dramas,English,Movie,3.2,1.176450742240216,10.502906976744185,7.6,9.0,30.0,2009-11-20 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Dark Knight,Drama,Action & Adventure,"English, Mandarin",Movie,4.5,1.176450742240216,10.502906976744185,9.0,158.0,163.0,2008-07-18 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Batman Begins,Action,Action & Adventure,"English, Mandarin",Movie,3.9,1.176450742240216,10.502906976744185,8.2,14.0,78.0,2005-06-15 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Big Bang Theory,Comedy,TV Programmes,"English, Hindi, Italian, Russian, Mandarin, Klingon",Series,4.0,1.176450742240216,10.502906976744185,8.1,76.0,252.0,2006-05-01 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Wallace and Gromit: The Curse of the Were-Rabbit,Action,Comedies,English,Movie,8.3,1.176450742240216,10.502906976744185,7.3,0.0,0.0,2005-09-28 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Arthur and the Invisibles,Comedy,Movies Based on Books,English,Movie,2.0,1.176450742240216,10.502906976744185,6.0,1.0,4.0,2007-01-12 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Arthur and the Revenge of Maltazard,Family,Movies Based on Books,English,Movie,7.4,1.176450742240216,10.502906976744185,4.8,0.0,0.0,2009-11-26 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Cats and Dogs: The Revenge of Kitty Galore,Comedy,Comedies,English,Movie,1.4,1.176450742240216,10.502906976744185,4.3,1.0,3.0,2010-07-30 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Last Airbender,Action,Action & Adventure,English,Movie,1.1,1.176450742240216,10.502906976744185,4.0,8.0,12.0,2010-07-01 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Not Another Teen Movie,Comedy,Comedies,English,Movie,2.0,1.176450742240216,10.502906976744185,5.7,0.0,5.0,2001-12-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
A Cinderella Story,Comedy,Comedies,"English, German, Czech",Movie,1.6,1.176450742240216,10.502906976744185,5.9,6.0,8.0,2004-07-16 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The New Adventures of Lucky Luke,Comedy,TV Programmes,French,Series,7.1,1.176450742240216,10.502906976744185,7.0,1.0,0.0,2001-09-16 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Adventures of Tintin,Comedy,TV Programmes,"French, English",Series,4.2,1.176450742240216,10.502906976744185,8.3,2.0,1.0,1991-11-04 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
I Am Legend,Drama,Action & Adventure,English,Movie,3.4,1.176450742240216,10.502906976744185,7.2,9.0,23.0,2007-12-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Life as We Know It,Drama,Comedies,English,Movie,2.2,1.176450742240216,10.502906976744185,6.5,0.0,2.0,2010-10-08 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
American Gangster,Drama,Dramas,"English, Thai, Spanish",Movie,3.9,1.176450742240216,10.502906976744185,7.8,13.0,37.0,2007-11-02 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Brooklyn Nine-Nine,Comedy,TV Programmes,English,Series,4.2,1.176450742240216,10.502906976744185,8.4,14.0,108.0,2013-09-17 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Ghostbusters,Comedy,Comedies,English,Movie,4.1,1.176450742240216,10.502906976744185,7.8,6.0,8.0,1984-06-08 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Three Musketeers,Action,Dramas,English,Movie,2.0,1.176450742240216,10.502906976744185,5.7,0.0,5.0,2011-10-21 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
3 Ninjas: Kick Back,Comedy,Comedies,English,Movie,2.4,1.176450742240216,10.502906976744185,4.6,0.0,3.0,1994-05-06 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Naruto the Movie 2: Legend of the Stone of Gelel,Drama,Action & Adventure,Japanese,Movie,6.8,1.176450742240216,10.502906976744185,6.6,0.0,0.0,2008-07-26 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Sammy 2,Animation,Children & Family Films,English,Movie,5.9,1.176450742240216,10.502906976744185,5.6,0.0,0.0,2013-12-13 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Scooby-Doo 2: Monsters Unleashed,Comedy,Comedies,English,Movie,1.8,1.176450742240216,10.502906976744185,5.1,1.0,4.0,2004-03-26 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
American Pie 2,Comedy,Comedies,English,Movie,2.7,1.176450742240216,10.502906976744185,6.4,8.0,6.0,2001-08-10 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Mean Girls 2,Comedy,Comedies,English,Movie,1.8,1.176450742240216,10.502906976744185,4.1,1.0,1.0,2011-01-23 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Hangover: Part II,Comedy,Comedies,"English, Thai",Movie,2.4,1.176450742240216,10.502906976744185,6.5,5.0,18.0,2011-05-26 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Ghostbusters 2,Comedy,Comedies,English,Movie,2.9,1.176450742240216,10.502906976744185,6.6,2.0,1.0,1989-06-16 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Asterix: The 12 Tasks,Comedy,Comedies,"French, English",Movie,4.1,1.176450742240216,10.502906976744185,7.7,2.0,0.0,1976-11-17 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
"10,000 B.C.",Drama,Action & Adventure,English,Movie,1.6,1.176450742240216,10.502906976744185,5.1,0.0,0.0,2008-03-07 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Terminal,Drama,Comedies,"English, Bulgarian, Spanish, Russian, Mandarin, German, French",Movie,3.2,1.176450742240216,10.502906976744185,7.4,7.0,8.0,2004-06-18 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Tuxedo,Comedy,Comedies,"English, Cantonese",Movie,1.8,1.176450742240216,10.502906976744185,5.4,2.0,1.0,2002-09-27 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Vanilla Sky,Thriller,US Movies,"English, Spanish",Movie,2.6,1.176450742240216,10.502906976744185,6.9,5.0,34.0,2001-12-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Uninvited,Drama,Thrillers,English,Movie,2.3,1.176450742240216,10.502906976744185,6.3,0.0,2.0,2009-01-30 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Ted,Comedy,Comedies,"English, Japanese",Movie,3.3,1.176450742240216,10.502906976744185,6.9,13.0,28.0,2012-06-29 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Stardust,Romance,Action & Adventure,English,Movie,3.6,1.176450742240216,10.502906976744185,7.6,5.0,11.0,2007-08-10 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Shooter,Drama,Action & Adventure,English,Movie,2.9,1.176450742240216,10.502906976744185,7.2,0.0,2.0,2007-03-23 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Suits,Drama,TV Dramas,English,Series,4.2,1.176450742240216,10.502906976744185,8.5,1.0,9.0,2011-06-23 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Rango,Comedy,Comedies,English,Movie,3.9,1.176450742240216,10.502906976744185,7.2,46.0,25.0,2011-03-04 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Prestige,Drama,Dramas,English,Movie,3.8,1.176450742240216,10.502906976744185,8.5,6.0,45.0,2006-10-20 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Norbit,Comedy,Comedies,English,Movie,1.3,1.176450742240216,10.502906976744185,4.1,8.0,9.0,2007-02-09 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Megamind,Comedy,Comedies,English,Movie,3.5,1.176450742240216,10.502906976744185,7.2,2.0,16.0,2010-11-05 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Madagascar,Comedy,Comedies,"Greek, American Sign Language, English, Portuguese, Spanish, German, French",Movie,3.0,1.176450742240216,10.502906976744185,6.9,4.0,32.0,2005-05-27 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Shes Out of My League,Comedy,Comedies,"English, Ukrainian",Movie,2.8,1.176450742240216,10.502906976744185,6.4,0.0,1.0,2010-03-12 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Shawshank Redemption,Drama,Dramas,English,Movie,4.4,1.176450742240216,10.502906976744185,9.3,21.0,43.0,1994-10-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Jurassic Park,Action,Action & Adventure,"English, Spanish",Movie,4.0,1.176450742240216,10.502906976744185,8.1,43.0,27.0,1993-06-11 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Justin Bieber: Never Say Never,Documentary,Documentaries,English,Movie,2.2,1.176450742240216,10.502906976744185,1.6,2.0,6.0,2011-02-11 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Imagine That,Drama,Comedies,English,Movie,2.5,1.176450742240216,10.502906976744185,5.6,1.0,2.0,2009-06-12 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Inside Man,Drama,Action & Adventure,"English, Albanian, Spanish",Movie,4.0,1.176450742240216,10.502906976744185,7.6,6.0,11.0,2006-03-24 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Shutter Island,Thriller,Thrillers,"English, German",Movie,3.5,1.176450742240216,10.502906976744185,8.2,11.0,66.0,2010-02-19 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Robin Hood,Drama,Dramas,"English, French, Ukrainian",Movie,2.7,1.176450742240216,10.502906976744185,6.6,1.0,14.0,2010-05-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Heartbreak Kid,Comedy,Comedies,"English, Spanish",Movie,2.2,1.176450742240216,10.502906976744185,5.8,1.0,0.0,2007-10-05 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Van Helsing,Action,Action & Adventure,"English, Latin",Movie,2.4,1.176450742240216,10.502906976744185,6.1,3.0,21.0,2004-05-07 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Hollywoo,Comedy,Comedy,"English, French",Movie,6.2,1.176450742240216,10.502906976744185,5.0,0.0,0.0,2011-12-07 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Hulk,Action,Action & Adventure,"English, Spanish",Movie,2.9,1.176450742240216,10.502906976744185,5.6,3.0,14.0,2003-06-20 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Over the Hedge,Comedy,Comedies,English,Movie,3.5,1.176450742240216,10.502906976744185,6.7,7.0,26.0,2006-05-19 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Hop,Comedy,Comedies,"English, Chinese, Spanish, French, Ukrainian",Movie,2.0,1.176450742240216,10.502906976744185,5.4,0.0,2.0,2011-04-01 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Homeland,Drama,TV Dramas,English,Series,4.2,1.176450742240216,10.502906976744185,8.3,60.0,178.0,2011-10-02 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
True Grit,Drama,Dramas,English,Movie,4.2,1.176450742240216,10.502906976744185,7.6,37.0,169.0,2010-12-22 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Morning Glory,Drama,Comedies,"English, Ukrainian",Movie,2.9,1.176450742240216,10.502906976744185,6.5,1.0,3.0,2010-11-10 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Mean Girls,Comedy,Comedies,"English, German, Vietnamese, Swahili",Movie,3.7,1.176450742240216,10.502906976744185,7.0,7.0,25.0,2004-04-30 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Glee,Drama,TV Dramas,English,Series,3.4,1.176450742240216,10.502906976744185,6.7,85.0,210.0,2009-05-19 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Hot Fuzz,Comedy,Comedies,English,Movie,4.2,1.176450742240216,10.502906976744185,7.8,2.0,9.0,2007-04-20 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Innocent Moves,Drama,Dramas,English,Movie,4.4,1.176450742240216,10.502906976744185,7.4,5.0,10.0,1993-08-11 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Kung Fu Panda,Comedy,Comedies,English,Movie,3.9,1.176450742240216,10.502906976744185,7.5,14.0,39.0,2008-06-06 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Transformers,Action,Action & Adventure,"English, Spanish",Movie,3.1,1.176450742240216,10.502906976744185,7.0,25.0,50.0,2007-07-03 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Modern Family,Drama,TV Programmes,"English, Spanish, Chinese",Series,4.2,1.176450742240216,10.502906976744185,8.4,119.0,383.0,2009-09-23 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Family Guy,Comedy,TV Programmes,"English, Portuguese",Series,4.0,1.176450742240216,10.502906976744185,8.1,37.0,101.0,1999-01-31 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Eye for an Eye,Drama,Dramas,"English, French, Spanish, Korean",Movie,3.1,1.176450742240216,10.502906976744185,6.2,0.0,0.0,1996-01-12 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Get Rich or Die Tryin,Drama,Dramas,"English, Spanish",Movie,1.9,1.176450742240216,10.502906976744185,5.4,6.0,3.0,2005-11-09 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Transformers: Dark of the Moon,Action,Action & Adventure,English,Movie,2.3,1.176450742240216,10.502906976744185,6.2,10.0,42.0,2011-06-29 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
How to Train Your Dragon,Action,Children & Family Films,English,Movie,4.2,1.176450742240216,10.502906976744185,8.1,25.0,63.0,2010-03-26 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Despicable Me,Comedy,Comedies,English,Movie,3.8,1.176450742240216,10.502906976744185,7.6,3.0,41.0,2010-07-09 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Spiderwick Chronicles,Drama,US Movies,English,Movie,3.5,1.176450742240216,10.502906976744185,6.5,2.0,8.0,2008-02-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Cloclo,Drama,Dramas,"French, Italian, English, Arabic",Movie,7.4,1.176450742240216,10.502906976744185,6.9,3.0,7.0,2012-03-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Coach Carter,Drama,Dramas,English,Movie,3.2,1.176450742240216,10.502906976744185,7.3,3.0,15.0,2005-01-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Catch Me If You Can,Drama,Dramas,"English, French",Movie,4.2,1.176450742240216,10.502906976744185,8.1,16.0,46.0,2002-12-25 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Barnyard,Drama,Comedies,English,Movie,2.0,1.176450742240216,10.502906976744185,5.6,0.0,3.0,2006-08-04 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Bourne Legacy,Action,Action & Adventure,"English, Russian, Filipino, Ukrainian",Movie,3.0,1.176450742240216,10.502906976744185,6.6,1.0,11.0,2012-08-10 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Bee Movie,Comedy,Comedies,English,Movie,2.7,1.176450742240216,10.502906976744185,6.1,1.0,15.0,2007-11-02 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Back to the Future,Comedy,Comedies,English,Movie,4.5,1.176450742240216,10.502906976744185,8.5,20.0,25.0,1985-07-03 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Battleship,Action,Action & Adventure,"English, Japanese",Movie,2.2,1.176450742240216,10.502906976744185,5.8,4.0,16.0,2012-05-18 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Puss in Boots,Comedy,Comedies,"English, Spanish",Movie,3.6,1.176450742240216,10.502906976744185,6.6,9.0,43.0,2011-10-28 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Prison Break,Drama,TV Dramas,"English, Arabic, Spanish",Series,4.2,1.176450742240216,10.502906976744185,8.3,8.0,32.0,2005-08-29 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Bourne Identity,Action,Action & Adventure,"English, French, German, Dutch, Italian, Yoruba",Movie,3.8,1.176450742240216,10.502906976744185,7.9,3.0,6.0,2002-06-14 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Bourne Ultimatum,Action,Action & Adventure,"English, French, Arabic, Russian, Spanish",Movie,4.3,1.176450742240216,10.502906976744185,8.0,29.0,42.0,2007-08-03 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Barbie: Princess Charm School,Animation,Children & Family Films,English,Movie,7.5,1.176450742240216,10.502906976744185,6.5,0.0,0.0,2011-09-13 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The SpongeBob SquarePants Movie,Comedy,Comedies,"Spanish, English",Movie,3.4,1.176450742240216,10.502906976744185,7.1,1.0,10.0,2004-11-19 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
The Bourne Supremacy,Action,Action & Adventure,"English, Russian, German, Italian",Movie,3.9,1.176450742240216,10.502906976744185,7.7,5.0,22.0,2004-07-23 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Inglourious Basterds,Drama,Action & Adventure,"English, German, French, Italian",Movie,4.0,1.176450742240216,10.502906976744185,8.3,133.0,172.0,2009-08-21 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
Flushed Away,Comedy,Comedies,English,Movie,3.5,1.176450742240216,10.502906976744185,6.6,7.0,15.0,2006-11-03 00:00:00.000000000,2015-04-14 00:00:00.000000000,False
